channel_type,row_index,이름,회원수,등록일,주소,조회수,결과,메모,이메일 주소,전화번호,홈페이지 주소,삭제일,본분교,학제,지역,설립구분,우편번호,학교명(영문),학교홈페이지,총장명,"학교대표
번호","학교대표
팩스번호",담당연락처,언론/과학문화 담당,대표전화
포털카페,62,"잡코리아 좋은일연구소 -취업,채용,인턴,이력서,NCS,직업,공기업",103230.0,2025. 9. 1.,https://cafe.naver.com/goodlab,0.0,https://cafe.naver.com/goodlab?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D25361825%2526articleid%3D217804%2526menuid%3D2262%2526boardtype%3DL,,,,,,,,,,,,,,,,,,
포털카페,63,"이게 되네? 챗GPT - [챗GPT, 업무 자동화, 앱스스, 파이썬]",522.0,2025. 9. 1.,https://cafe.naver.com/gpto/447,6.0,https://cafe.naver.com/gpto?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D31294580%2526articleid%3D707,,,,,,,,,,,,,,,,,,
포털카페,64,하자하자공모전,487.0,2025. 1. 1.,https://cafe.naver.com/hazahaza/10837,0.0,https://cafe.naver.com/hazahaza?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D10112537%2526articleid%3D10897,,,,,,,,,,,,,,,,,,
포털카페,65,바이오 인재 양성소,5426.0,2025. 9. 1.,https://cafe.naver.com/heritage22,7.0,https://cafe.naver.com/heritage22?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30854335%2526articleid%3D20448,,,,,,,,,,,,,,,,,,
포털카페,66,스펙뽀개기 ,203787.0,2025. 9. 1.,https://cafe.naver.com/hotengnet?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D10106545%2526articleid%3D961343%2526menuid%3D430%2526boardtype%3DL,0.0,https://cafe.naver.com/hotengnet?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D10106545%2526articleid%3D964754%2526menuid%3D1055%2526boardtype%3DL,,,,,,,,,,,,,,,,,,
포털카페,67,아이디어원-광고/대행/홍보/마케팅/영상/프로모션/이벤트/공모전,61.0,2025. 1. 1.,https://cafe.naver.com/ideawon/284,0.0,https://cafe.naver.com/ideawon?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D26065800%2526articleid%3D312,,,,,,,,,,,,,,,,,,
포털카페,68,"아이리포(빅데이터분석기사, ADsP, SQLD 모든 것)",3037.0,2025. 9. 1.,https://cafe.naver.com/ilifobooks/2781,7.0,https://cafe.naver.com/ilifobooks?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30631365%2526articleid%3D3027,,,,,,,,,,,,,,,,,,
포털카페,69,IT 코딩 교육 알리미,1011.0,2025. 9. 1.,https://cafe.naver.com/itgodmeeting/3359,0.0,https://cafe.naver.com/itgodmeeting?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D29227263%2526articleid%3D3570,,,,,,,,,,,,,,,,,,
포털카페,70,"취업의달인-인턴,공기업,채용,면접,이력서자기소개서,NCS,공모전",344921.0,2025. 9. 1.,https://cafe.naver.com/jobtong,0.0,https://cafe.naver.com/jobtong?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D12166238%2526articleid%3D1436844%2526menuid%3D2130%2526boardtype%3DL,,,,,,,,,,,,,,,,,,
포털카페,71,"미래에너지포럼 (신재생에너지,연료전지,인공지능 전문가 카페)",30129.0,2025. 9. 1.,https://cafe.naver.com/jongroinf/127877,2.0,https://cafe.naver.com/jongroinf?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D13087220%2526articleid%3D128101,,,,,,,,,,,,,,,,,,
포털카페,72,"IT 스터디 카페 [코딩, 프로그래밍, C언어, 파이썬, 자바]",3559.0,2025. 9. 1.,https://cafe.naver.com/khkc/22151,0.0,https://cafe.naver.com/khkc?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D12939099%2526articleid%3D22424,,,,,,,,,,,,,,,,,,
포털카페,73,국비모(국비교육의 모든것),52527.0,2025. 9. 1.,https://cafe.naver.com/kkaebangjeong?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24029166%2526articleid%3D225210%2526menuid%3D926%2526boardtype%3DL,124.0,https://cafe.naver.com/kkaebangjeong?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24029166%2526articleid%3D240484%2526menuid%3D926%2526boardtype%3DL,,,,,,,,,,,,,,,,,,
포털카페,74,한국 인공지능협회 공식카페,205.0,2025. 1. 1.,https://cafe.naver.com/koai/474,0.0,https://cafe.naver.com/koai?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D28888148%2526articleid%3D488,,,,,,,,,,,,,,,,,,
포털카페,75,공모전의미래,32.0,2025. 1. 1.,https://cafe.naver.com/ksaj2007/284,0.0,https://cafe.naver.com/ksaj2007?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D17027961%2526articleid%3D307,,,,,,,,,,,,,,,,,,
포털카페,76,챗GPT랩-CHATGPT/챗GPT/챗지피티/사용법/가입/어플/AI/미드저니,6472.0,2025. 9. 1.,https://cafe.naver.com/lilazone/37126,2.0,https://cafe.naver.com/lilazone?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D26253150%2526articleid%3D37259,,,,,,,,,,,,,,,,,,
포털카페,77,공모전을 공모하는 공모자들,237.0,2025. 1. 1.,https://cafe.naver.com/linew/9303,0.0,https://cafe.naver.com/linew?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D17560591%2526articleid%3D9349,,,,,,,,,,,,,,,,,,
포털카페,78,인공지능과 기독교교육,33.0,2025. 1. 1.,https://cafe.naver.com/lovetrinity/30114,0.0,https://cafe.naver.com/lovetrinity?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D28900126%2526articleid%3D30128,,,,,,,,,,,,,,,,,,
포털카페,79,"ChatGPT 국내 사용자 모임 (인공지능, 챗지피티, 챗GPT, AI)",4207.0,2025. 9. 1.,https://cafe.naver.com/mschatgpt/978,1.0,https://cafe.naver.com/mschatgpt?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30943219%2526articleid%3D1207,,,,,,,,,,,,,,,,,,
포털카페,80,개발자의 하루_코딩/파이썬/자바/C언어/앱웹기획/정보보안/취업,21261.0,2025. 9. 1.,https://cafe.naver.com/musicinutorrent/19340,0.0,https://cafe.naver.com/musicinutorrent?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D25973506%2526articleid%3D19957,,,,,,,,,,,,,,,,,,
포털카페,81,4차산업 지식포털,758.0,2025. 9. 1.,https://cafe.naver.com/newled/3408,0.0,https://cafe.naver.com/newled?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D18425049%2526articleid%3D3425,,,,,,,,,,,,,,,,,,
포털카페,82,인공지능투자연구소,91.0,2025. 1. 1.,https://cafe.naver.com/novple/941,0.0,https://cafe.naver.com/novple?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D22837783%2526articleid%3D955,,,,,,,,,,,,,,,,,,
포털카페,83,ICT트렌드카페,233.0,2025. 1. 1.,https://cafe.naver.com/oursocietyofficial/1808,0.0,https://cafe.naver.com/oursocietyofficial?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30015741%2526articleid%3D1833,,,,,,,,,,,,,,,,,,
포털카페,84,아웃캠퍼스,228541.0,2025. 1. 1.,https://cafe.naver.com/outcampus/784745,0.0,https://cafe.naver.com/outcampus?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D18173846%2526articleid%3D794337,,,,,,,,,,,,,,,,,,
포털카페,85,"피플앤잡-외국계기업채용, 외국기업 취업, 해외취업, Resume, CV",50087.0,2025. 9. 1.,https://cafe.naver.com/peoplenjob,2.0,https://cafe.naver.com/peoplenjob?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D25497717%2526articleid%3D64969%2526menuid%3D59%2526boardtype%3DL,,,,,,,,,,,,,,,,,,
포털카페,86,"인공지능로봇""프렌드피노""",57.0,2025. 1. 1.,https://cafe.naver.com/pinopino/117,0.0,https://cafe.naver.com/pinopino?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D10396344%2526articleid%3D131,,,,,,,,,,,,,,,,,,
포털카페,87,미드저니와 오픈AI 챗GPT 챗지피티 생성형 인공지능 커뮤니티,5053.0,2025. 9. 1.,https://cafe.naver.com/printerr/133,0.0,https://cafe.naver.com/printerr?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D26485975%2526articleid%3D325,,,,,,,,,,,,,,,,,,
포털카페,88,소프트웨어 교육,9128.0,2025. 9. 1.,https://cafe.naver.com/scratchprogramming/14208,7.0,https://cafe.naver.com/scratchprogramming?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D26395989%2526articleid%3D14695,,,,,,,,,,,,,,,,,,
포털카페,89,메타버스 오큘러스 퀘스트2 HTC 바이브 AR VR NFT 메타오디세이,46698.0,2025. 9. 1.,https://cafe.naver.com/slatepc/119509,0.0,https://cafe.naver.com/slatepc?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D20573559%2526articleid%3D119624,,,,,,,,,,,,,,,,,,
포털카페,90,스펙의 달인,15495.0,2025. 1. 1.,https://cafe.naver.com/specmaster/485194,0.0,https://cafe.naver.com/specmaster?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D19569851%2526articleid%3D486387,,,,,,,,,,,,,,,,,,
포털카페,91,"스펙업｜취업,대학생,인턴,대기업,공기업,GSAT,대외활동,공모전",2148725.0,2025. 9. 1.,https://cafe.naver.com/specup,2.0,https://cafe.naver.com/specup?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D15754634%2526articleid%3D7693195%2526menuid%3D486%2526boardtype%3DL,,,,,,,,,,,,,,,,,,
포털카페,92,스타트★열정★꿈★공모전★취업★홍보★이벤트★평생교육★광고,15.0,2025. 1. 1.,https://cafe.naver.com/startgodream/30112,0.0,https://cafe.naver.com/startgodream?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D28250542%2526articleid%3D30131,,,,,,,,,,,,,,,,,,
포털카페,93,"데이터공부하는사람들[빅데이터분석기사&통계대학원&adsp,adp]",496.0,2025. 9. 1.,https://cafe.naver.com/statisticmathbigdata/325,1.0,https://cafe.naver.com/statisticmathbigdata?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30180898%2526articleid%3D370,,,,,,,,,,,,,,,,,,
포털카페,94,미드저니 GPT Ai 아카데미 / 인공지능 온라인 수익화,387.0,2025. 9. 1.,https://cafe.naver.com/vvdvvdkqk/30424,2.0,https://cafe.naver.com/vvdvvdkqk?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24825142%2526articleid%3D30452,,,,,,,,,,,,,,,,,,
포털카페,95,"취준진담 l 취업정보, 채용,자소서,대외활동,스펙,금융권,외국계",478.0,2025. 1. 1.,https://cafe.naver.com/wansaeng/4313,0.0,https://cafe.naver.com/wansaeng?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D27960069%2526articleid%3D4594,,,,,,,,,,,,,,,,,,
포털카페,96,웹프론트엔드 개발자 모임,29652.0,2025. 1. 1.,https://cafe.naver.com/webappdev/70304,0.0,https://cafe.naver.com/webappdev?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D21265108%2526articleid%3D70623,,,,,,,,,,,,,,,,,,
포털카페,97,빌게이츠의 후손들 모임,3702.0,2025. 9. 1.,https://cafe.naver.com/windowsapi/2331,0.0,https://cafe.naver.com/windowsapi?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24868881%2526articleid%3D2503,,,,,,,,,,,,,,,,,,
포털카페,98,"윈스펙｜IT,개발자,취업,코딩,부트캠프,직업교육,내일배움카드",159286.0,2025. 9. 1.,https://cafe.naver.com/winspec/578145,0.0,https://cafe.naver.com/winspec?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D19903032%2526articleid%3D579904,,,,,,,,,,,,,,,,,,
포털카페,99,"{이지패스!} ADsP, SQLD (데이터분석준전문가, SQL개발자)",12813.0,2025. 10.13.,,1.0,https://cafe.naver.com/easyadsp?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30362995%2526articleid%3D31041,,,,,,,,,,,,,,,,,,
포털카페,100,정보보안전문가 취업카페 스칼라,10839.0,2025. 10.13.,,0.0,https://cafe.naver.com/itscholar?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24010784%2526articleid%3D70145,,,,,,,,,,,,,,,,,,
포털카페,101,"돌 프로그래밍 카페 (개발자, 프리랜서, IT 프로그래머의 모임)",8751.0,2025. 10.13.,,0.0,https://cafe.naver.com/buldon?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D17799215%2526articleid%3D21448,,,,,,,,,,,,,,,,,,
포털카페,102,[안드로이] 안드로이드(Android) 개발자 커뮤니티,7656.0,2025. 10.13.,,0.0,https://cafe.naver.com/androi?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D20032691%2526articleid%3D21512,,,,,,,,,,,,,,,,,,
포털카페,103,안드로이드21 개발자 기술 교류 카페,3466.0,2025. 10.13.,,0.0,https://cafe.naver.com/android21?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D20755628%2526articleid%3D2446,,,,,,,,,,,,,,,,,,
포털카페,104,데이터 분석 활용,4089.0,2025. 10.13.,,0.0,https://cafe.naver.com/datageeks?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D26910945%2526articleid%3D4634,,,,,,,,,,,,,,,,,,
포털카페,105,개발자의 하루_코딩/파이썬/자바/C언어/앱웹기획/정보보안/취업,21261.0,2025. 10.13.,,0.0,https://cafe.naver.com/musicinutorrent?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D25973506%2526articleid%3D19957,,,,,,,,,,,,,,,,,,
포털카페,106,프로그래밍 아카데미,12639.0,2025. 10.13.,,0.0,https://cafe.naver.com/ehdl24eek?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24182693%2526articleid%3D37171,,,,,,,,,,,,,,,,,,
포털카페,107,소프트웨어 교육,9128.0,2025. 10.13.,,0.0,https://cafe.naver.com/scratchprogramming?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D26395989%2526articleid%3D14695,,,,,,,,,,,,,,,,,,
포털카페,108,IT취업 꿈꾸기 '아.이.꿈',4626.0,2025. 10.13.,,0.0,https://cafe.naver.com/dreamingit?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D21576449%2526articleid%3D32054,,,,,,,,,,,,,,,,,,
포털카페,109,빌게이츠의 후손들 모임,3702.0,2025. 10.13.,,0.0,https://cafe.naver.com/windowsapi?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D24868881%2526articleid%3D2503,,,,,,,,,,,,,,,,,,
포털카페,110,"IT 스터디 카페 [코딩, 프로그래밍, C언어, 파이썬, 자바]",3559.0,2025. 10.13.,,0.0,https://cafe.naver.com/khkc?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D12939099%2526articleid%3D22424,,,,,,,,,,,,,,,,,,
포털카페,111,"아이리포(빅데이터분석기사, ADsP, SQLD 모든 것)",3037.0,2025. 10.13.,,7.0,https://cafe.naver.com/ilifobooks?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30631365%2526articleid%3D3027,,,,,,,,,,,,,,,,,,
포털카페,112,"데이터공부하는사람들[빅데이터분석기사&통계대학원&adsp,adp]",496.0,2025. 10.13.,,1.0,https://cafe.naver.com/ilifobooks?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30631365%2526articleid%3D3027,,,,,,,,,,,,,,,,,,
포털카페,113,IT 코딩 교육 알리미,1011.0,2025. 10.13.,,0.0,https://cafe.naver.com/itgodmeeting?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D29227263%2526articleid%3D3570,,,,,,,,,,,,,,,,,,
포털카페,114,바이오 인재 양성소,5426.0,2025. 10.13.,,7.0,https://cafe.naver.com/heritage22?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D30854335%2526articleid%3D20448,,,,,,,,,,,,,,,,,,
포털카페,115,바이오 기업 취업정보 공유하기 - 바이오링크(BIOLINK),41875.0,2025. 10.13.,,0.0,https://cafe.naver.com/biolink?iframe_url_utf8=%2FArticleRead.nhn%253Fclubid%3D13067159%2526articleid%3D123038,,,,,,,,,,,,,,,,,,
포털카페,116,"I ♡ Pharm。_ 국내외 제약,바이오 관련 채용 정보",3864.0,2025. 10.13.,,,,,,,,,,,,,,,,,,,,,
SNS그룹,0,"AI Startup community, 인공지능 스타트업 커뮤니티",30927.0,2025. 1. 1.,https://www.facebook.com/groups/aitutor21,11.0,https://www.facebook.com/groups/aitutor21/posts/2382430348837053/,,,,,,,,,,,,,,,,,,
SNS그룹,1,AI Korea,29649.0,2025. 1. 1.,https://www.facebook.com/groups/AIKoreaOpen,,,김지원 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,2,R Korea - KRUG(Korean R User Group),8582.0,2025. 1. 1.,(20+) R Korea - KRUG(Korean R User Group) | Facebook,,https://www.facebook.com/groups/KoreaRUsers/?ref=share_group_link&rdid=bRmNqOscsK18T1Rq&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fg%2F1Ap8VKTDBe,정우준 문의중,,,,,,,,,,,,,,,,,
SNS그룹,3,4차산업혁명포럼,7517.0,2025. 10. 13.,https://www.facebook.com/groups/SIGFIR,,https://www.facebook.com/groups/1073935326009614?locale=ko_KR,Yong Joon Moon 문의중,,,,,,,,,,,,,,,,,
SNS그룹,4,PyData Korea,2803.0,2025. 1. 1.,https://www.facebook.com/groups/pydatakorea,,,관리자 컨택 불가 ,,,,,,,,,,,,,,,,,
SNS그룹,5,케라스 코리아 (Keras Korea),10178.0,2025. 1. 1.,https://www.facebook.com/groups/KerasKorea,,https://www.facebook.com/groups/KerasKorea,황준원 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,6,데이터야놀자 - 노는 사람들,4018.0,2025. 1. 1.,https://www.facebook.com/groups/318994605688517,,,강민구 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,7,DevOps Korea,10327.0,2025. 1. 1.,https://www.facebook.com/groups/TeAnE/,,,곽상용 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,8,한국데이터사이언스학회(Korean Association of Data Science),10067.0,2025. 1. 1.,https://www.facebook.com/groups/datasci/,,,이해인 문의중,,,,,,,,,,,,,,,,,
SNS그룹,9,H-지식공유-Blockchain / AI / Cloud / Big data,310.0,2025. 1. 1.,https://www.facebook.com/groups/1614897388572764/,,,가입대기중,,,,,,,,,,,,,,,,,
SNS그룹,10,AI Art Metaverse,9428.0,2025. 1. 1.,https://www.facebook.com/groups/2874402582680461/,,,승인대기중,,,,,,,,,,,,,,,,,
SNS그룹,11,AI Trenz -by 오늘배움,10832.0,2025. 10. 13.,https://www.facebook.com/groups/aitrenz/,,https://www.facebook.com/groups/aitrenz/,Joo Banghyun 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,12,GenAI Korea,4241.0,2025. 10. 13.,https://www.facebook.com/groups/genaikorea/,,https://www.facebook.com/groups/genaikorea/,"AI관련행사 언제나 자유게재 가능, 김성완 문의중",,,,,,,,,,,,,,,,,
SNS그룹,13,모두의AI,1698.0,2025. 1. 1.,https://www.facebook.com/groups/moduai/,,,Goos Kim 문의중,,,,,,,,,,,,,,,,,
SNS그룹,14,Korea Azure & AI Group,5354.0,2025. 1. 1.,https://www.facebook.com/groups/krazure/,,,이철성 문의중,,,,,,,,,,,,,,,,,
SNS그룹,15,AI Innovation,758.0,2025. 1. 1.,https://www.facebook.com/groups/1886103104972694/,,,Janghee Lee 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,16,Spatial AI KR,4025.0,2025. 1. 1.,https://www.facebook.com/groups/spatialaikr/,,,이종훈 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,17,AI 테크 포럼,1463.0,2025. 1. 1.,https://www.facebook.com/groups/488633848223116/,,,모바일테크 계정 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,18,ETRI.AI,362.0,2025. 1. 1.,https://www.facebook.com/groups/2075201289192559/,,,이상광 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,19,AI 포럼/세미나/컨퍼런스/컨설팅,3718.0,2025. 1. 1.,https://www.facebook.com/groups/929996580371773/,,,비지니스 네트워크 만들기 문의중,,,,,,,,,,,,,,,,,
SNS그룹,20,Generative AI - Vision & Graphics,3810.0,2025. 1. 1.,https://www.facebook.com/groups/847991005393886/,,,김형섭 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,21,AI와 함께하는 교육자 모임,6567.0,2025. 1. 1.,https://www.facebook.com/groups/365415614171876/,,,황유리 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,22,XRGen AI,7054.0,2025. 1. 1.,https://www.facebook.com/groups/990479344355711/,,,Max Yoon 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,23,VAAX(VR/AR/AI/XR) 트렌드,1288.0,2025. 1. 1.,https://www.facebook.com/groups/AR.VR.MR.AI.trend/,,,Aiden 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,24,AI 메타버스연구회,757.0,2025. 1. 1.,https://www.facebook.com/groups/188483807345796/,,,이건호 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,25,사단법인 한국인공지능데이터과학협회,1171.0,2025. 1. 1.,https://www.facebook.com/groups/SeoulDataScienceForum/,,,윤석준 문의중,,,,,,,,,,,,,,,,,
SNS그룹,26,마이크로서비스와 도메인 주도 SW 모델링과 생성형 AI,2774.0,2025. 1. 1.,https://www.facebook.com/groups/cloudswmoding/,,,김형국 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,27,"[챗봇공장]챗봇,인공지능,AI,4차산업,로봇",1128.0,2025. 1. 1.,https://www.facebook.com/groups/hongmario1/,,,황홍식 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,28,챗GPT(ChatGPT) 인공지능 AI활용 커뮤니티,243.0,2025. 1. 1.,https://www.facebook.com/groups/koreanairealestateassociation/,,,유형범 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,29,통계분석연구회,17667.0,2025. 1. 1.,https://www.facebook.com/groups/statsas/,,,백승민 문의중,,,,,,,,,,,,,,,,,
SNS그룹,30,인공지능 비즈니스모델 연구회,2322.0,2025. 1. 1.,https://www.facebook.com/groups/intellligent/,,,스마트비즈니스 연구회 문의중,,,,,,,,,,,,,,,,,
SNS그룹,31,챗봇 코리아,8411.0,2025. 1. 1.,https://www.facebook.com/groups/ChatbotDevKR/,,,Kevin go 문의중,,,,,,,,,,,,,,,,,
SNS그룹,32,인공지능 chatGPT 투자 전략연구소,603.0,2025. 1. 1.,https://www.facebook.com/groups/AiTransformation/,,,배운철 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,33,로봇공학을 위한 열린모임,12449.0,2025. 1. 1.,https://www.facebook.com/groups/KoreanRobotics/,,,진우현 문의중,,,,,,,,,,,,,,,,,
SNS그룹,34,생활 속 인공지능 기술 연구소,915.0,2025. 1. 1.,https://www.facebook.com/groups/732528290506779/,,,kim sammy 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,35,IT 인프라 엔지니어 그룹,11562.0,2025. 1. 1.,https://www.facebook.com/groups/InfraEngineer/,,,gnu shim 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,36,(주)인공지능연구원,937.0,2025. 1. 1.,https://www.facebook.com/groups/366011137202790/,,,김진형 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,37,[AI & Business] 인공지능과 경영,172.0,2025. 1. 1.,https://www.facebook.com/groups/6814591838571629/,,,Kyusuh Park 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,38,GPTers 커뮤니티,6871.0,2025. 1. 1.,https://www.facebook.com/groups/chatgpters/,,,김욱영 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,39,클라우드 아키텍트(Cloud Architect),6582.0,2025. 1. 1.,https://www.facebook.com/groups/1963638103652580/,,,Alice Mun 문의 중,,,,,,,,,,,,,,,,,
SNS그룹,40,스타트업투게더,5607.0,2025. 1. 1.,https://www.facebook.com/groups/407526539318489/,,,Kanghun Lee 문의 중 ,,,,,,,,,,,,,,,,,
SNS그룹,41,D²: Developer Square,2747.0,2025. 1. 1.,https://www.facebook.com/groups/550561588856217/,,,강민구 문의중 ,,,,,,,,,,,,,,,,,
SNS그룹,42,한국 데이터 엔지니어 & 머신러닝 엔지니어 모임,1780.0,2025. 1. 1.,https://www.facebook.com/groups/koreandataengineer/,,,Won-young Choi 문의 중 ,,,,,,,,,,,,,,,,,
SNS그룹,43,"Artificial Intelligence Art - 3D Printing , Korea.",814.0,2025. 1. 1.,https://www.facebook.com/groups/willybot/,,,seunghwan joo문의 중 ,,,,,,,,,,,,,,,,,
SNS그룹,44,데이터 분석 스터디,3999.0,2025. 1. 1.,https://www.facebook.com/groups/dastudy/,,,DongHwan Yu 승인 완료,,,,,,,,,,,,,,,,,
SNS그룹,45,프론트엔드 스터디 그룹,9427.0,2025. 1. 1.,https://www.facebook.com/groups/714671295358301/,,https://www.facebook.com/groups/714671295358301/,이웅모 문의중,,,,,,,,,,,,,,,,,
SNS그룹,46,"나, 개발 한번 해보려고 그룹",5462.0,2025. 1. 1.,https://www.facebook.com/groups/829865883847246/,,,김인권 승인 완료,,,,,,,,,,,,,,,,,
SNS그룹,47,디지털 트랜스포메이션과 산업지능화,549.0,2025. 1. 1.,https://www.facebook.com/groups/industrialdigitaltransformation/,,,이상진 문의 중 ,,,,,,,,,,,,,,,,,
SNS그룹,48,Little Big Data: 다양한 사람들의 데이터 사이언스 이야기,1962.0,2025. 1. 1.,https://www.facebook.com/groups/littlebigdata/,,,Wooju Jeong 문의 중 ,,,,,,,,,,,,,,,,,
